Text,User,Date,Time
"The @UMassPSE ASPIRE Program is celebrating 25 years! This year through #UMassGives 2023, they are raising funds so that even more local students can participate and explore their interests in STEM!   Donate now via the link!👉https://t.co/8QvxGpLiPn https://t.co/26eJF9KNvQ",UMassPSE,2023-04-26,02:51:15
Nice to see a win and not pay for it either !! Thank you #RedSox for not disappointing me tonight #Dirtywater,BriMarieD,2023-05-03,01:53:48
"Wong gone!!! Connor Wong with his second HR of the game, puts #RedSox on top of #BlueJays 7 - 6 in the 8th inning. #MLB",Genius443,2023-05-03,01:43:16
"RT @MLBBarrelAlert: Bo Bichette off RHP Corey Kluber - 105.0 mph, 23 degrees (396 ft Home Run)
81.3 mph Curveball
#BlueJays @ #RedSox (T2)",vinaco21,2023-05-02,16:53:22
"Best MLB Picks and Parlay 05-02-23: Braves, Guardians, and Angels as Underdogs with  +970 Odds 

https://t.co/UNIFregf5k

Bet Now @kasinobets 

#mlb #MLBPicks #MLBCentral #mets #Dodgers #YankeesTwitter #baseballszn #bettingsports #BreakingNews #RedSox #bclub #kasinobets #stake",bnbbetclub,2023-05-02,22:02:46
Wong with a HR! #RedSox lead 7-6.,Steph_11and78,2023-05-03,01:40:51
"#BlueJays at #RedSox
MLB Regular Season
7:10 pm ET
MLB Network

Matt Vasgersian (pbp), Tom Verducci (analyst) &amp; @jonmorosi (reporter) #MLB",announcerskeds,2023-05-03,15:50:09
Alex Verdugo stays hot! Cashes our prop on him easily. #MLB #RedSox #MexicoBaseball https://t.co/rZguPGL4tE,DesertDwellerSN,2023-05-03,00:26:38
"@MLB @MLBNetwork He had a little rough start at first but he is finding his groove and I love it! Let's go, Sox! #MLB #RedSox",JDHathaway,2023-05-02,19:03:07
"Connor Seabold, Boston Red Sox/Colorado Rockies, 2022 Mosaic Fusion Red Prizm Parallel Auto Rookie RC RAM-CS🇬 https://t.co/u53lbypqkD #thehobby #whodoyoucollect #collect #baseballcards #sportscards #tradingcards #MLB #RedSox #DirtyWater #Rockies",GeraldYoung,2023-05-02,18:53:59
"RT @UMassMLacrosse: The postseason is upon us!

🏆 https://t.co/fA8iYQJyM4
🆚 No. 2 Seed Richmond (A-10 Semifinal)
⏰ 5/4 - 8 PM
📍 Richmond, V…",FightMA247,2023-05-02,21:36:46
"#BlueJays 0 @ #RedSox 3
[Bot 4th, 1 out]:

Batter Timeout.

Kikuchi: 3.1 IP, 6 H, 3 R, 2 K [67 pitches, 42 strikes]",BlueJaysPBP,2023-05-03,00:14:48
Solo shot for yoshida 3-0 #Redsox,mattyckid2,2023-05-03,00:13:43
"After 2 innings, #RedSox 1, #BlueJays 0. At this point in the game this season BOS is 7-2 (.778) when leading, TOR is 4-5 (.444) when trailing. https://t.co/pGc4VibyJO",RSNStats,2023-05-02,23:42:11
Love my #RedSox♥️⚾️♥️#DirtyWater♥️⚾️♥️⚾️♥️⚾️♥️⚾️♥️ https://t.co/GLSY1z8igo,PSUFAN07,2023-05-03,02:37:29
Speedy Red Sox outfield prospect Corey Rosier off to strong start with Double-A Portland #BostonRedSox #RedSox #RedSoxNation #GoRedSox https://t.co/eIh0seABCQ,RedSoxViews,2023-05-03,00:18:00
"@realmecareIN @realmeIndia @MadhavSheth1 #realmex2pro 

Hello Team,

This your service in #flagship phone?
Since last November 2021 there is no any update in this model. Why you not roll out any small update in this phone.
Please Support ASAP 🙏 https://t.co/PrVc7NSdPT",Divyansh4Vyas,2023-05-02,07:54:18
"RT @MLBBarrelAlert: Connor Wong off LHP Yusei Kikuchi - 113.6 mph, 20 degrees (384 ft Double)
90.9 mph Slider
#BlueJays @ #RedSox (B2)",ScrantonRedSox,2023-05-02,23:39:27
"Devers flies out (hard) to centre and Kikuchi's day is done.

Zach Pop comes in with #Redsox at first and second and one out, #Bluejays up 6-4.",Wilnerness,2023-05-03,00:45:42
"🎥 Had some fun this spring and made plays on both sides of the ball 

#Flagship🚩 https://t.co/uykvEexqIl",UMassFootball,2023-05-03,15:55:30
"""The 64 Mps cameras impressed more than expected"" – @AndroidPolice

Get positively surprised by the #ZTEAxon40Ultra stunning camera system, designed for your best shots 🤳

#flagship #mobilephoto https://t.co/n2qsueyyPS",ZTEDevice,2023-05-03,13:00:02
"The @UMAIsenbergHTM Department is just 1 gift away from unlocking $10,000 from HTM Board Member Fred Mitzner!🤞 #UMassGives #IsenbergGives https://t.co/ISrLOL5Mwg",IsenbergUMass,2023-04-26,18:48:15
"We got off to a fast start, helping us to a 9-2 triumph over Hartford this afternoon!

Steve Luttazi and Nolan Tichy contributed two home runs in the seventh, while Tyler Dalton received his first winning decision of the season!

📰 https://t.co/UV45vuATKl

#Flagship 🚩 https://t.co/vDH01HrHfc",UMassBaseball,2023-04-25,23:43:29
Sidekicks Spring Show 2023!✨👯‍♀️❤️🤍👯‍♀️✨@NHSTexans #Flagship. #TexansAtWork @Gene_Pike @HatfieldElem @SidekicksSocial https://t.co/ZkT2728dre,PTranNHS,2023-04-30,00:47:51
"Landed 🖐 on the #A10WLAX All-Conference First-Team 🙌

#Flagship 🚩 https://t.co/jDM2AYnoLu",UMassLacrosse,2023-05-03,19:11:07
"Singles Update: UMass 3, Davidson 1  

1️⃣ Hack: 3-6, 7-5, 3-1 ⬆️
2️⃣ Senli: 6-2, 6-3 ✅
3️⃣ Krasakova: 7-5, 6-2 ❌
4️⃣ Napadiy: 6-2, 2-6, 5-5 ↔️
5️⃣ Jonglertrakul: 6-2, 6-4 ✅
6️⃣ Akimova: 3-6, 6-3, 3-4 ↔️

#Flagship 🚩",UMassTennis,2023-04-28,20:06:31
"Tichy smokes a 3-RUN SHOT that lands somewhere in Sunderland!!! 💣💣💣

This 2 homerun game is a career high for Nolan! 😱

B2 | UMass 7, Siena 0

#Flagship 🚩 https://t.co/qbmWP7gjMq",UMassBaseball,2023-04-26,19:45:13
"Phil '75 &amp; Linda Roland have once again graciously offered a $10,000 challenge gift to help attain our donor goal! Let's unlock it together!

#UMassGives #Flagship🚩

🔗https://t.co/kJkxQKWKlZ https://t.co/DElGVKEnxO",UMassFootball,2023-04-26,14:00:03
"#OTD in #MLB history (5/3/1905):  Righthanded pitcher/pinch hitter and MLB pitching coach/MLB personnel executive Red Ruffing was born.  #RedSox #Yankees #WhiteSox #Indians #Mets #HOF 

https://t.co/74bNWqDSlD

1932 AL strikeout leader 
1938 AL wins leader 
6X AS/WS champion https://t.co/ePXAJtgzJT",NLCarolynMuse,2023-05-03,12:30:00
RT @RSNStats: BOOM! #RedSox Connor Wong finally gets that home run after all! He TIES THIS GAME!,traderbellie,2023-05-03,01:02:22
"RT @BleacherBrawl: One month into the season, @LukeT39 acknowledges a few key #RedSox contributors. 
""This team faced adversity all month l…",LukeT39,2023-05-02,21:41:51
"Defense comes out on top in a close one at the buzzer!

Another Spring Game, presented by @MassGenBrigham, in the books!

#Flagship 🚩 https://t.co/OXAFHILFUB",UMassFootball,2023-04-29,17:31:34
"GAMEDAY presented by @cooleydickinson

🆚 Hobart
⏰ 5 PM
📍 Amherst, Mass.
🖥 https://t.co/cUZOMR5KoH
📈 https://t.co/li2dpe4YZa

#GorillaLacrosse🦍 X #Flagship 🚩 https://t.co/8qErBln4nq",UMassMLacrosse,2023-04-28,15:02:16
"Lineups are in and Game 2 is set to start momentarily...

#Flagship🚩 https://t.co/WJ8UBbmABF",UMassSoftball,2023-04-26,19:59:52
"Head Coach @CoachCarvelUM sending a message to all UMass Hockey Supporters from ☀️ Naples, FL! 

#UMassGives #Flagship🚩

🔗https://t.co/6bBycibPqM https://t.co/kaY5If7fQL",UMassHockey,2023-04-26,15:08:15
Connor Wong is a man possessed!!! He gives Boston the lead with his 2nd homer and 4th hit of the night! #RedSox https://t.co/U1noIOLhIv,Dead_Center__,2023-05-03,01:43:08
#redsox winning against #bluejays 1-0,MandyMiracle1,2023-05-02,23:40:08
RT @BriMarieD: HOW ARE YAAAAA RIGHT FIELDAAAA!! JT ground rule double #RedSox #Dirtywater,ParquetPride17,2023-05-03,01:14:05
"RT @LCraney: Students call @UMassUWiL “empowering,” “eye-opening,” and “life changing.” As a board member, watching this program grow over…",RaijaVaisanen,2023-04-26,14:42:08
"Winning becomes one such Habit you never get bored of. 🏆

#college #event #competition #intercollege #scottishchurch #scc #management #business #administration #bba #presentation #flagship #winning #winner #habit #victory #team #besc #AyushJain https://t.co/jJUbgRKWgW",193ayushjain,2023-04-27,15:02:27
"🚨Most Gifts Challenge🚨

UMass Field Hockey supporters we need YOU to show up between 11:00 a.m. - 12:00 p.m. &amp; help us win 🥇 the Most Gifts Challenge! Every gift matters!!🏑

#UMassGives #Flagship🚩

🔗https://t.co/G84jkGHgIh https://t.co/tuSDQEsv0E",UMassFH,2023-04-27,13:18:00
@celtics I am so sorry about heather walker she is very kind person we want to said that #Move4Heather and #hwstaytheworldforceltics it will never forget her,DylanDeal30,2023-04-27,17:04:41
"59FIFTY BOSTON RED SOX 100 YEARS FENWAY PARK 'EGGNOG PACK' now available from ENERGIE334

#newdrop #energie334 #mlb #bostonredsox #redsox #dirtywater #dodamage #boston #massachusetts #59fifty #100 #years #fenway #park #eggnog #pack

https://t.co/pzLJqni9cp",hatcrawler,2023-05-03,14:00:05
The #RedSox are back to sucking. No pitching all year. Chaim should be embarrassed. #DirtyWater,trashtakes0,2023-05-03,00:33:05
Connor LONG DONG WONG has been very fun to watch lately #RedSox,ArmenianSports,2023-05-03,03:03:54
"Vote &amp; up ranking 'Boston Red Sox at Atlanta Braves' at Truist Park' on May 09, 2023 .
https://t.co/68xn6Dl3lw
 #RedSox #Braves",heartbeatmap,2023-05-03,14:23:07
"RT @RSNStats: #RedSox left runners on base in this game in the 1st (1 runner), 2nd (1), 4th (1), 5th (2), 6th (1), and 7th (1) innings.

#B…",sonicx1027,2023-05-03,01:59:45
Boston Red Sox with a great comeback victory! Cash. #MLB #RedSox https://t.co/rZguPGL4tE,DesertDwellerSN,2023-05-03,01:53:30
I’m afraid the #redsox not only won the Mookie betts trade but may have fleeced the #dodgers in the process. May 2nd will henceforth be known as Connor wong day and all the Boston children will have the day off from school in the future,Benedettosoxfan,2023-05-03,01:54:06
"Next #RedSox #Win 🥳🥳🥳🥳

#DirtyWater #BostonStrong https://t.co/mFwlIfTxMl",MrGIF4479,2023-05-03,02:51:02
"#UMassGives is BACK and it's your time to make a difference!

Today and tomorrow—join in the fun, support your favorite area of campus, inspire change, and #GiveHappy. Give now: https://t.co/0Quf6mJ6HF https://t.co/ebQHd6u4LR",UMassAmherst,2023-04-26,12:00:03
"He's struggling, no doubt. #RedSox Rafael Devers now 4-for-31 (.129) over his last 9 games, though he's always a threat to run into one. https://t.co/hkNMWJpJgv",RSNStats,2023-05-03,00:47:30
"RT @UMassFootball: Spring Game 🔜

🔗 https://t.co/2eyWRswl5W

#Flagship🚩 https://t.co/funm9WYq02",sptirrel,2023-04-29,18:54:29
"Over the past 12 years, 3 of the past 4 NFL draft picks from the SCC have called the Factory home. The Don is proud to have a small part in the journey... #NFL #OLine #QB1 #nextlevel #Seahawks #Eagles #Titans #Wisconsin #auburn #umass #weare #Kentucky #ndwh #hand #xavier https://t.co/HVzLcFumWS",TheNextLevel203,2023-04-30,19:26:24
RT @UMassWBB: Head Coach @CoachMikeLeflar is calling on all UMass Women's Basketball supporters to invest in the future of your Minutewomen…,ol_trevmeister,2023-04-26,15:31:38
RT @UMass_XC_TF: THANK YOU UMass XC/Track &amp; Field Family! We are in the final 6⃣hours of #UMassGives and we have felt the love over the pas…,HeuckLab,2023-04-27,22:28:32
"As Day 1⃣ of #UMassGives winds down, we want to say thank you to some of our incredible supporters! Roll UMass!🏑

#UMassGives #Flagship 🚩

🔗 https://t.co/G84jkGGISJ https://t.co/R8mT7G408Z",UMassFH,2023-04-27,00:40:03
"Hill extends our lead with hit number ✌️ 

B6 | UMass 6, Hartford 0            

#Flagship🚩 https://t.co/6hTqjQejkp",UMassBaseball,2023-04-25,20:53:34
RT @UMassJournalism: Scholarships are a great way to help students like @AldrichAva '24 have study-abroad experiences. A donation to #UMass…,umassprssa,2023-04-26,17:11:38
"Did you know? Your gift goes where you want it to go.
Whether that’s to club ice hockey, emergency financial aid, community service, or somewhere else on campus. Join us starting TOMORROW 4/26 to give happiness and support what you love! 💕#UMassGives https://t.co/0Quf6mIyS7 https://t.co/f4UHjUORem",UMassAmherst,2023-04-25,23:21:34
"RT @TooBigForYou12: Who is starting to get excited about the Red Sox chances this season?

#RedSox",mychauffeur,2023-05-03,10:19:47
"RT @AntOnTheCape: Enmanuel Valdez is looking like a big win for Chaim Bloom. We knew all along he wasn’t a good defender, hopefully he impr…",FATBOY_TRAVO,2023-05-03,09:42:04
Damn Connor Wong. Have a night. #RedSox,JSully325,2023-05-03,01:40:48
Who saw this coming? #RedSox,OMFGitsNINJAx,2023-05-03,00:33:04
"Anyone else notice when then when Fenway turns on the home run strobe lights it gets really dark?? Like, you can't even see?  #jays #Bluejays #redsox",adebolt17,2023-05-02,15:16:15
"#BlueJays 6 @ #RedSox 6
[Bot 6th, 2 out]:

Justin Turner reaches on a fielding error by RF George Springer. Justin Turner to 2nd.

Mayza: 0.2 IP, 1 H [14 pitches, 9 strikes]",BlueJaysPBP,2023-05-03,01:12:36
"RT @FlagshipClub: Want to launch your business dreams into reality in high school? 

Join the #studentpreneur community: https://t.co/WLRQh…",yadavamit1434,2023-05-03,12:49:30
#Vivo Pad 2 #Flagship #Tablet Official #Photo Leaked Online https://t.co/4Iu4El4I9C #News #Product,Inspire2Rise,2023-05-03,10:21:05
"Big thanks to everyone who made our annual Alumni Mentoring Night possible!

We’d also like to extend a special thank you to Ted Priestly (’94), Scott Elliot (’85), Thomas Draudt (’81), Matt Christy (’01), David Himmelberger (’77) and Michael Gibbons (’84)

#Flagship 🚩 https://t.co/DHfUm28veJ",UMassMSoccer,2023-05-01,21:14:49
RT @umassneurology: So many #UmassNeurology generations in one photo—a great time connecting with old and new friends!! #AANAM2023 #AAN #Um…,DrRidone,2023-04-26,17:08:51
RT @E_HustleUMass: Congratulations to the 2023 Recipients of the Provost Professors! Each of these professors have shown exceptional achiev…,UMassEnglish,2023-04-26,15:05:35
"Justin Coles, asst. prof. of social justice education, was inducted into the Martin Luther King Jr. Collegium of Scholars at Morehouse College! Full video: https://t.co/xmIxTDHhGK
#UMassEDUC @umassamherst https://t.co/X8xVkZMl7Q",umasseduc,2023-04-24,15:25:59
"#MLB,

#Baseball, 

#MLBTwitter,

#NextLevel, #WeAreBlueJays, #GoJaysGo, #Jays, #BlueJays, vs. #RedSoxNation, #BostonRedSox, #DirtyWater, #RedSox, Get your best odds - fast at https://t.co/Ohl03KWAVe https://t.co/beD266ifd2",oddsjet,2023-05-03,21:05:13
"RT @FionaMarch1998: Thanks, @JakeIggy! ❤️ #RedSox mail! 
#DirtyWater https://t.co/NcoknmgNIy",JakeIggy,2023-05-03,20:07:39
"We are now on Day 3 of the #Bruins teeny-boppers whine-fest. 
You should have been around in 1977. Guy named Ken  Dryden. Finals. Swept in 4. 
The suffrage from Bruins and #RedSox failures for decades numbs any pain current losses can do to the aged mature fan anymore. https://t.co/mbk42TxM7r",CapeAnnWeather,2023-05-03,16:14:11
"RT @NESN: ""We grinded that thing out""

Connor Wong on the comeback win against Toronto

@WebsterOnTV | #RedSox https://t.co/t8yJTwFbzL",JackLund14,2023-05-03,13:24:47
"Starting this book tonight. Written by #UMass Legend and @TheMassCo supporter @tmcla 🏀📚 

Buy here 👉 https://t.co/4Mp9T5gyRa https://t.co/44yKpSNgJL",TheMassCo,2023-05-01,22:01:05
"@TheCursiveU @UMassFootball @tdmass has handed me my itinerary for #UMassGives 
See you soon with my pocketbook in hand!!",Nana93492588,2023-04-27,14:09:58
"Had a great time @UMassFootball this weekend! Thank you for having me!
@Coach_Mince54 @CoachMLiv @JuiceWa45 @coachalexmiller @wick_ashleigh @FBCoachDBrown @Coach_MLayman #dUdeMASS #110AsOne #Flagship https://t.co/Zrr9cf1h2l",CeeJayyPina,2023-05-01,13:37:16
RT @WEEI: It's time to take a breath and give Chaim Bloom some credit #RedSox https://t.co/Y6u0UuByI6 https://t.co/0IKlvXvc8i,Redsox32712356,2023-05-03,16:11:33
"Donald Trump's felony fraud trial will have its next hearing on Thursday.  Meanwhile, Trump's rape and defamation case continued on Tuesday. 
https://t.co/EO3YQAPFP0  #Trump #DeSantis #ElonMusk #debtlimit #RedSox #SNL #Aerosmith #ImagineDragons",cmcabo97,2023-05-03,13:25:20
We may have something in Connor Wong #RedSox,JohnnyRyall17,2023-05-03,10:25:43
RT @RSNStats: A game to remember:  #RedSox Connor Wong: 4-for-4 with 2 home runs and a double and 2 RBI. https://t.co/9Onoex7Qrv,GrayHairJoe,2023-05-03,04:42:59
"Text exchange with the Old Man after Wong’s second home run:
Me: Whatd you think of the latest Wong Dinger???
Dad: Wongdingerdiditalrightwhatadingerdongdid10-4🦅

#RedSox 🤣🤣",SterlingPingree,2023-05-03,01:59:31
Yoshida with a shot to the Sox Bullpen! #RedSox,dph_stfu,2023-05-03,00:14:22
If Bob Costas could learn how to NOT over broadcast he'd be bearable. #MLB #RedSox #BlueJays,KejayLars,2023-05-02,23:34:43
"Scholarships are a great way to help students like @AldrichAva '24 have study-abroad experiences. A donation to #UMassJournalism during #UMassGives can provide them with great opportunities!

DONATE: https://t.co/86vdWfJ22v

@SBS_UMass @UMassAmherst @UMassEnglish @umassprssa https://t.co/ACa3VueJAE",UMassJournalism,2023-04-26,17:05:50
"RT @AntOnTheCape: Who else is excited to see Alex Verdugo take on Alek Manoah tonight? 

Verdugo is 7-16 in his career off Manoah

.438 BA,…",cbeauocalafl,2023-05-03,21:20:12
#RedSox I’ve been beating the Wong drum all offseason. Now rocking .279avg .802OPS with elite defense. Him and McGuire really a good catching combo.,constantine_war,2023-05-03,01:06:58
Well...goodbye lead. #RedSox,AndrewCollet,2023-05-03,00:30:57
#Redsox go up 2-0 but Kevin Kiermaier makes an absolutely bonkers play to cut down Refsnyder trying to get to second on what should have been an easy double. #Bluejays,Wilnerness,2023-05-02,23:59:11
"#BlueJays at #RedSox, (Y.Kikuchi vs T.Houck) 7:10 pm ET, B-R Game Stat Sheet: https://t.co/z5l7ypks8K  #getready",baseball_ref,2023-05-02,22:09:59
"#UMassGives starts TOMORROW! With the help of our friends &amp; alumni, #UMassJournalism students can learn to use their voice in the service of ethical &amp; creative storytelling in the classroom and beyond.

Please consider making a donation on 4/26 &amp; 4/27 at https://t.co/86vdWfJ22v https://t.co/thFWPY5DIQ",UMassJournalism,2023-04-25,17:30:19
"Marcelo Mayer Rookie 2021 Bowman Chrome Refractor PSA 10

🔗https://t.co/IkD5byhJ5C

#rookiecards #sportscards #Topps #RedSox #thehobby https://t.co/0RiNN0QWkt",CardsStew,2023-05-02,21:30:00
"No one on base, HOMERUN. Someone on base, NOTHING #REDSOX way",IgnoredByPlec,2023-05-03,00:18:11
"When you least expected it, Red Sox the best story in town #RedSoxBaseball #DirtyWater #RedSox #MediasRojas https://t.co/7KSjovSEcZ",RedSoxViews,2023-05-03,16:05:13
"RT @MLBBarrelAlert: Alex Verdugo off RHP Jordan Romano - 103.7 mph, 22 degrees (385 ft Home Run)
93.8 mph 4-Seam Fastball
#BlueJays @ #RedS…",vinaco21,2023-05-02,16:53:46
"Home run for #RedSox Christian Arroyo was a no-doubter, out of all 30 #MLB ballparks.",RSNStats,2023-05-02,23:43:13
"#BlueJays 0 @ #RedSox 2 [T4-1o]:

Vladimir Guerrero Jr. (swinging; 1)

RHP Tanner Houck (3)
Seq (3): FC SL FS×
s3: 88.7mph Splitter",whifftracker,2023-05-03,00:04:38
"Hey #RedSox fans, while y'all are celebrating the Verdugo trade, don't forget to make some cash with my TEMU app invitation code &lt;119105266&gt;! You could earn up to $20 just for joining. Who's laughing all the way to the bank now? 😂🤑 #AlexVerdugo #TEMU
https://t.co/WbANbEUsvD",KristySerna13,2023-05-02,17:32:13
Confirmed #WongDong™ #RedSox,Nekrichitron,2023-05-03,01:02:12
This game has been thrilling! #RedSox,MarchMazzness,2023-05-03,01:06:27
Wong gone! #RedSox,miller304,2023-05-03,01:41:13
Yoshida needs to be in the 3 spot in the lineup instead of Refsnyder! We need hits and RBIs #RedSox,BBarker_7,2023-05-02,23:26:02
#RedSox Josh Winckowski earns his 1st career save.,RSNStats,2023-05-03,01:58:03
I think its time to make Conor Wong the every day catcher #redsox,JRise85,2023-05-03,01:40:48
"#BlueJays 6 @ #RedSox 6
[Bot 6th, 2 out]:

Pitching Change: Yimi Garcia replaces Tim Mayza.",BlueJaysPBP,2023-05-03,01:13:01
"Toronto Blue Jays vs Boston Red Sox 5/2/2023 Picks Predictions Previews

https://t.co/0wzKoNfM8Y

#MLBprediction #MLBparlay #MLBbetting #MLBbettingpicks #MLB #MLBpicks #freepicks #expertpicks #odds #picks #predictions #parlay #sportspicks #baseballpicks #BlueJays #RedSox",tonyspicks,2023-05-02,15:56:27
"Wong's timely breakout (4-for-4, 2 HRs) fuels win over Toronto #RedSoxBaseball #DirtyWater #RedSox #MediasRojas https://t.co/VHg5zvGaph",RedSoxViews,2023-05-03,05:36:00
"FINAL: #RedSox 7, Blue Jays 6

Josh Winckowski comes on for the save after pitching 2 innings last night. Connor Wong carries the Sox to victory by going 4 for 4 with two homers and a double.

Sox have now won 4 straight, including 2 against a Jays team that owned them last year.",MacCerullo,2023-05-03,01:50:14
Wong just needs a triple …No problem #RedSox,Crawdaddy26250,2023-05-03,01:40:20
"UMass Tennis head coach, JC Nunez has a message for you!🎾

#UMassGives #Flagship🚩

🔗https://t.co/B6SpAipV8V https://t.co/4By0oYvlkY",UMassTennis,2023-04-26,14:30:00
#RedSox turn to Richard Bleier in relief now vs #BlueJays.,RSNStats,2023-05-03,01:35:14
"RT @UMassAmherst: Raising more than $62,000 during #UMassGives 2022, the completely donor-funded program, @UMassUWiL, was able to have a ye…",TrumpSumpPump1,2023-04-28,03:42:03
"We are thrilled by the support we’ve received from our community so far for #UMassGives 🥳

Help us reach our goals again this year! 📝

Learn more and support: https://t.co/eNGAQM3RpY https://t.co/kfJbKa189j",CNS_UMass,2023-04-27,18:30:00
"Hobart scores the first two goals of the second quarter to pull in front, 6-5.

9:49 left in the half.

#GorillaLacrosse🦍 x #Flagship🚩",UMassMLacrosse,2023-04-28,21:38:26
"Friday morning baseball...⁉️ Friday morning baseball‼️⚾️

🆚 St. Bonaventure
📍 St. Bonaventure, N.Y.
🏟 Handler Park at McGraw-Jennings Field
⏰ 10 a.m.
📊 https://t.co/PkfBHp9o1d 

#Flagship 🚩 https://t.co/qhkepcwGQT",UMassBaseball,2023-04-28,11:37:01
"Today's starting lineup 🆚 Hartford!   

Skagerlind | CF  
MacLean | 1B  
Luttazi | DH  
Hanson | RF 
Tichy | LF  
Blumenthal | 3B 
Hill | SS 
Pearsons | 2B 
Given | C     

Tyler Dalton takes the mound to start!  ⚾️

#Flagship🚩",UMassBaseball,2023-04-25,18:41:02
Boston Celtics: Heather started the #Move4Heather challenge shortly after her diagnosis in August of 2021 https://t.co/KY8WCSOHz2,CELTICSpeeps,2023-05-02,00:19:01
I hope Cashman and Boone run the Yankees until they die. I know it’s early but I feel like being petty 😂 #RedSox #Yankees https://t.co/9WFvsIUHTP,Joel_Johnston,2023-05-03,21:31:01
"RT @ThePembyPub: Today @ThePembyPub:
#Tennis QF’s 11a
#EPL #Fulham/#Liverpool &amp;
   #WestHam/#ManCity 12p
#MLB #Giants/#Astros 11a
  #Jays/#…",Vanvikes,2023-05-03,17:54:51
#RedSox Jarren Duran will bat for Rob Refsnyder vs the new #BlueJays reliever.,RSNStats,2023-05-03,01:12:59
"Wow, how about that! We get hear the call this time and, as expected, #RedSox Alex Verdugo is out.",RSNStats,2023-05-03,01:09:06
How many pitchers you gonna use in 2 innings tho ?! #bluejays #RedSox,BriMarieD,2023-05-03,01:14:03
"1⃣Day Left to Support UMass Softball!

#UMassGives #Flagship🚩

🔗https://t.co/UE47dVaXEV https://t.co/t7ULeapT3o",UMassSoftball,2023-04-27,04:25:00
"This #UMassGives, we would also like to highlight a collaboration with @WL_UMass, looking to raise funds to support open educational resources for children in Malawi.

Link: https://t.co/QuZVviWCNm",UMassLibraries,2023-04-26,20:35:01
"#RedSox Manager Cora on Houck: ""He's still learning. But the fact that he went out and made adjustments and gave us a chance to win the game, that's what counts today.""",RSNStats,2023-05-03,02:35:14
#RedSox Richard Bleier earns the win in this one. Improves to 1-0 with a 5.93 ERA. #BlueJays Erik Swanson takes the loss and falls to 1-1 with a 1.84 ERA.,RSNStats,2023-05-03,01:58:01
"RT @Wilnerness: #Bluejays get the tying run on with a Kevin Kiermaier bloop single, but George Springer hits into a double play on the next…",walkingonsushi,2023-05-03,01:54:07
"#RedSox tonight: Verdugo RF, Yoshida LF, Turner DH, Devers 3B, Duran CF, Casas 1B, Valdez 2B, Hernández SS, Wong C, and Pivetta RHP (7:10  @NESN).

Sox load up on lefties against Manoah, although Wong stays in. 11x20 with 3 HRs in his last 6 games plus .306.359/.611 vs. RHPs.",PeteAbe,2023-05-03,19:13:01
Yoshi is the man. #RedSox,lokidokeyy,2023-05-03,00:50:02
"Masataka Yoshida extends his hitting streak with this solo shot to right🔥💣

#RedSox #MLB 
 https://t.co/30pTQQ8OGG",sportskeeda_mlb,2023-05-03,00:20:28
"Good Lax Day

#Flagship 🚩 https://t.co/7371KfXTOu",ChrisPTucci,2023-04-29,01:17:17
"After 3 innings, #RedSox 2, #BlueJays 0. At this point in the game this season BOS is 9-1 (.900) when leading, TOR is 4-6 (.400) when trailing. https://t.co/LzqosBemzQ",RSNStats,2023-05-03,00:02:00
"Dynamite Duran dazzles and delivers for the Red Sox! Don't be a dunce, download TEMU- it's a done deal for great deals! You could earn up to $20 in cash rewards just by clicking https://t.co/J3tx3mLeMw today!"" 

#RedSox #TEMU
 https://t.co/ezdy41MAsI",ESSIESCHMIDT18,2023-05-02,20:11:56
I blame myself. I just turned it on a few minutes ago when it was still 0-3. 🤦🏻‍♂️ #RedSox,miller304,2023-05-03,00:30:30
"Conor Wong finally coming into his own!
#Redsox #boston",NESportsAlerts,2023-05-03,01:43:17
Do you know where your “FENWAY PARꓘ” t-shirts and hats are #RedSox fans? Over here: https://t.co/va9aqVW7x2. And all proceeds benefit our city’s student-athletes at @_TheBASE. https://t.co/4CsBnrHxAy,BostonKMen,2023-05-02,23:58:24
"RT @UMassAmherst: @UMass @DulyNotedUMass ends #UMassGives on a high note, winning Power Hour #8! 🎶 Let's keep the momentum going! #GiveHappy",TrumpSumpPump1,2023-04-28,03:41:56
"At the Libraries, we welcome 2,600+ visitors per day (including the 4-footed kind!) and support the entire UMass community with resources, spaces &amp; services needed for success. We couldn't do it without our generous donors! #UMassGives

Link: https://t.co/NdLFUBAxpt https://t.co/v3V3k6cGAu",UMassLibraries,2023-04-26,18:10:24
#RedSox Jarren Duran is 12-for-25 (.480) with 2 home runs and 5 RBI over his current 6-game hitting streak.,RSNStats,2023-05-03,01:16:38
"What a night for #RedSox catcher #ConnorWong He goes 4-4 with two home runs. The two left field home runs at #Fenway might have been outs in any other #MLB park,  but his double that pounded the #GreenMonster would have been a home run in any other park.",klingensteinj,2023-05-03,02:21:29
"UMassGives is here! A gift to Resource Economics will help sponsor events like our Alumni Event in Boston. The Department of Resource Economics is doing great things. We hope you can give today to help support the department and its students. #UMassGives
https://t.co/hTTFe8Pkb2 https://t.co/uyxMuvlYAt",resec_umass,2023-04-26,13:52:20
"RT @TMurph207: Don't Miss my latest for @E2GSports 
Verdugo Steps up Sends Message its not 2022 anymore #RedSox #MLB @IBWAA #DirtyWater 
ht…",basebaldaz,2023-05-03,01:48:08
